budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,Character Name,Lead actor,Director,release_year,return
45000000.0,6639,Love in the Time of Cholera,5.20735,2007-10-04,4607608.0,Love in the Time of Cholera,6.5,84.0,,"['Drama', 'Romance']",New Line Cinema,Grosvenor Park Media Ltd.,,Florentino Ariza,Javier Bardem,Mike Newell,2007,0.1023912888888888
17000000.0,4723,Southland Tales,6.242588,2006-05-15,374743.0,Southland Tales,5.2,154.0,,"['Comedy', 'Science Fiction', 'Thriller']",Universal Pictures,Destination Films,Persistent Entertainment,Boxer Santaros,Dwayne Johnson,Richard Kelly,2006,0.0220437058823529
4000000.0,20714,12,6.975759,2007-06-06,7537453.0,12,6.6,54.0,,"['Crime', 'Drama']",Mosfilm,venezia 64,,Juror #1,Sergei Makovetsky,Nikita Mikhalkov,2007,1.88436325
18000000.0,5876,The Mist,8.435642,2007-11-21,57096190.0,The Mist,6.7,1438.0,,"['Science Fiction', 'Horror', 'Thriller']",Darkwoods Productions,Dimension Films,,David Drayton,Thomas Jane,Frank Darabont,2007,3.172010555555556
85000000.0,4523,Enchanted,11.447798,2007-11-20,340487652.0,Enchanted,6.6,1512.0,,"['Comedy', 'Family', 'Fantasy', 'Romance']",Walt Disney Pictures,Josephson Entertainment,Andalasia Productions,Giselle,Amy Adams,Kevin Lima,2007,4.005737082352941
24000000.0,1620,Hitman,13.765241,2007-11-21,99965753.0,Hitman,5.9,982.0,Hitman Collection,"['Action', 'Crime', 'Drama', 'Thriller']",Twentieth Century Fox Film Corporation,Dune Entertainment,Anka Film,Agent 47,Timothy Olyphant,Xavier Gens,2007,4.165239708333333
8000000.0,13474,P2,9.276709,2007-11-09,7766240.0,P2,5.7,162.0,,"['Horror', 'Thriller']",Summit Entertainment,,,Thomas,Wes Bentley,Franck Khalfoun,2007,0.97078
9100000.0,8079,Om Shanti Om,4.384156,2007-11-07,37707444.0,Om Shanti Om,7.2,85.0,,"['Comedy', 'Drama', 'Romance']",Red Chillies Entertainment,,,Om Prakash Makhija,Shah Rukh Khan,Farah Khan,2007,4.143675164835165
86000000.0,13483,Awake,7.076062,2007-11-28,14373825.0,Awake,6.3,403.0,,"['Thriller', 'Crime', 'Mystery']",The Weinstein Company,Open City Films,GreeneStreet Films,Clay Beresford,Hayden Christensen,Joby Harold,2007,0.1671375
180000000.0,2268,The Golden Compass,11.481379,2007-12-04,372234864.0,The Golden Compass,5.8,1347.0,,"['Adventure', 'Fantasy']",New Line Cinema,Ingenious Film Partners,Depth of Field,Lyra Belacqua,Dakota Blue Richards,Chris Weitz,2007,2.067971466666666
150000000.0,6479,I Am Legend,11.379355,2007-12-14,585349010.0,I Am Legend,6.9,4977.0,,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Village Roadshow Pictures,Original Film,Weed Road Pictures,Robert Neville,Will Smith,Francis Lawrence,2007,3.902326733333333
60000000.0,6477,Alvin and the Chipmunks,11.805233,2007-12-13,361366633.0,Alvin and the Chipmunks,5.5,1212.0,Alvin and the Chipmunks Collection,"['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']",Dune Entertainment,Regency Enterprises,Fox 2000 Pictures,Dave,Jason Lee,Tim Hill,2007,6.022777216666666
20000000.0,3902,I'm Not There.,9.351557,2007-10-01,4001121.0,I'm Not There.,6.6,202.0,,"['Drama', 'Music']",Endgame Entertainment,Rising Star,Killer Films,Jude,Cate Blanchett,Todd Haynes,2007,0.20005605
7500000.0,7326,Juno,11.791591,2007-12-05,231411584.0,Juno,7.0,2313.0,,"['Comedy', 'Drama', 'Romance']",Fox Searchlight Pictures,Mandate Pictures,,Juno MacGuff,Ellen Page,Jason Reitman,2007,30.854877866666666
10000000.0,1989,My Blueberry Nights,11.119593,2007-05-16,21786738.0,My Blueberry Nights,6.1,197.0,,"['Drama', 'Romance']",Block 2 Pictures,Jet Tone Production,StudioCanal,Elizabeth,Norah Jones,Wong Kar-wai,2007,2.1786738
5000000.0,11600,Redacted,3.494388,2007-01-01,782102.0,Redacted,6.2,37.0,,"['Drama', 'War']",HDNet Films,The Film Farm,,Angel Salazar,Izzy Diaz,Brian De Palma,2007,0.1564204
900000.0,46902,The Treatment,2.78291,2006-04-08,82701.0,The Treatment,6.0,4.0,,"['Comedy', 'Drama', 'Romance']",,,,Jake Singer,Chris Eigeman,Oren Rudavsky,2006,0.09189
1300000.0,25784,Vượt Sóng,0.044561,2006-02-22,639000.0,Journey from the Fall,5.0,1.0,,['Drama'],,,,Ba Noi (Grandmother),Kiều Chinh,Ham Tran,2006,0.4915384615384615
45000000.0,7350,The Bucket List,9.070643,2007-12-25,175372502.0,The Bucket List,7.0,1138.0,,"['Drama', 'Comedy']",Two Ton Films,Zadan / Meron Productions,Reiner / Greisman Productions,Edward Periman Cole,Jack Nicholson,Rob Reiner,2007,3.8971667111111112
20000000.0,7979,The Kite Runner,5.970067,2007-10-14,73276047.0,The Kite Runner,7.3,405.0,,['Drama'],DreamWorks SKG,MacDonald/Parkes Productions,Sidney Kimmel Entertainment,Amir,Khalid Abdalla,Marc Forster,2007,3.66380235
50000000.0,13885,Sweeney Todd: The Demon Barber of Fleet Street,10.038401,2007-12-20,152000000.0,Sweeney Todd: The Demon Barber of Fleet Street,7.0,1745.0,,"['Drama', 'Horror', 'Music']",Warner Bros.,DreamWorks Pictures,Tim Burton Productions,Sweeney Todd,Johnny Depp,Tim Burton,2007,3.04
130000000.0,6637,National Treasure: Book of Secrets,12.854373,2007-12-13,457363168.0,National Treasure: Book of Secrets,6.1,1782.0,National Treasure Collection,"['Action', 'Adventure', 'Mystery', 'Thriller']",Walt Disney Pictures,Jerry Bruckheimer Films,Saturn Films,Benjamin Franklin Gates,Nicolas Cage,Jon Turteltaub,2007,3.5181782153846157
25000000.0,7345,There Will Be Blood,8.200627,2007-12-28,77208711.0,There Will Be Blood,7.9,1581.0,,['Drama'],Miramax Films,Ghoulardi Film Company,Paramount Vantage,Daniel Plainview,Daniel Day-Lewis,Paul Thomas Anderson,2007,3.08834844
75000000.0,6538,Charlie Wilson's War,9.979162,2007-12-19,119000410.0,Charlie Wilson's War,6.5,342.0,,"['Comedy', 'Drama', 'History']",Universal Pictures,Participant Productions,Playtone Production,Charlie Wilson,Tom Hanks,Mike Nichols,2007,1.5866721333333331
40000000.0,440,Aliens vs Predator: Requiem,10.793324,2007-12-25,41797066.0,Aliens vs Predator: Requiem,4.9,758.0,AVP Collection,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']",Twentieth Century Fox Film Corporation,Dune Entertainment,Davis Entertainment,Dallas Howard,Steven Pasquale,Colin Strause,2007,1.04492665
35000000.0,6575,Walk Hard: The Dewey Cox Story,7.219935,2007-12-21,18317151.0,Walk Hard: The Dewey Cox Story,6.6,214.0,,"['Comedy', 'Music']",Columbia Pictures Corporation,Apatow Productions,,Dewey Cox,John C. Reilly,Jake Kasdan,2007,0.5233471714285715
15000000.0,14047,The Great Debaters,8.735448,2007-12-27,30226144.0,The Great Debaters,6.9,153.0,,['Drama'],The Weinstein Company,Harpo Films,Marshall Production,Melvin B. Tolson,Denzel Washington,Denzel Washington,2007,2.0150762666666666
40000000.0,54318,The Water Horse,5.083211,2007-12-25,103071443.0,The Water Horse,6.3,293.0,,"['Fantasy', 'Adventure', 'Family']",Revolution Studios,Ecosse Films,Beacon Pictures,Angus MacMorrow,Alexander Nathan Etel,Jay Russell,2007,2.576786075
30000000.0,6023,P.S. I Love You,10.304881,2007-11-15,156835339.0,P.S. I Love You,7.0,1011.0,,"['Drama', 'Romance']",Wendy Finerman Productions,Alcon Entertainment,Grosvenor Park Productions,Holly,Hilary Swank,Richard LaGravenese,2007,5.2278446333333335
30000000.0,6557,27 Dresses,10.342202,2008-01-10,160259319.0,27 Dresses,6.1,1013.0,,"['Comedy', 'Romance']",Spyglass Entertainment,Fox 2000 Pictures,Dune Entertainment III,Jane Nichols,Katherine Heigl,Anne Fletcher,2008,5.3419773
2600000.0,7508,Taare Zameen Par,6.093304,2007-12-21,28430000.0,Taare Zameen Par,7.7,194.0,,['Drama'],Aamir Khan Productions,UTV Motion Pictures,Walt Disney Studios Home Entertainment,Ishaan Nandkishore Awasthi,Darsheel Safary,Aamir Khan,2007,10.934615384615384
70000000.0,10253,디워,6.280906,2007-02-08,53587404.0,Dragon Wars: D-War,4.0,104.0,,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Younggu-Art Movies,Showbox Entertainment,,Ethan Kendrick,Jason Behr,Shim Hyung-Rae,2007,0.7655343428571428
1500000.0,8329,[REC],8.504511,2007-04-10,30448000.0,[REC],7.1,954.0,[REC] Collection,"['Horror', 'Mystery']",Filmax,,,Ángela Vidal,Manuela Velasco,Jaume Balagueró,2007,20.298666666666666
20000000.0,13195,Flawless,6.496913,2007-09-01,6819587.0,Flawless,6.6,142.0,,"['Crime', 'Drama', 'Thriller']",Magnolia Pictures,Delux Productions,Zero Gravity Management,Laura Quinn,Demi Moore,Michael Radford,2007,0.34097935
25000000.0,7191,Cloverfield,12.868098,2008-01-15,170764026.0,Cloverfield,6.4,2297.0,,"['Action', 'Thriller', 'Science Fiction']",Paramount Pictures,Bad Robot,,Marlena,Lizzy Caplan,Matt Reeves,2008,6.83056104
35000000.0,8090,Untraceable,7.85217,2008-01-22,32483410.0,Untraceable,5.9,241.0,,['Drama'],Lakeshore Entertainment,Cohen/Pearl Productions,Screen Gems,Agent Jennifer Marsh,Diane Lane,Gregory Hoblit,2008,0.9280974285714284
50000000.0,7555,Rambo,9.91556,2008-01-24,113244290.0,Rambo,6.4,1009.0,Rambo Collection,"['Action', 'Thriller']",Nu Image Films,Lionsgate,Millennium Films,John Rambo,Sylvester Stallone,Sylvester Stallone,2008,2.2648858
30000000.0,7278,Meet the Spartans,6.416753,2008-01-24,84646831.0,Meet the Spartans,3.8,370.0,,['Comedy'],Regency Enterprises,New Regency Pictures,,Leonidas,Sean Maguire,Jason Friedberg,2008,2.8215610333333334
12000000.0,9030,The Eye,8.233662,2008-02-01,56309766.0,The Eye,5.5,284.0,The Eye Collection,"['Drama', 'Horror', 'Thriller']",Paramount Vantage,VN Productions,,Sydney Wells,Jessica Alba,David Moreau,2008,4.6924805
50000.0,13059,The Signal,11.329733,2007-02-22,249905.0,The Signal,5.9,85.0,,"['Action', 'Thriller', 'Horror', 'Science Fiction']",,,,Mya Denton,Anessa Ramsey,David Bruckner,2007,4.9981
85000000.0,11253,Hellboy II: The Golden Army,11.928661,2008-07-11,160388063.0,Hellboy II: The Golden Army,6.5,1555.0,Hellboy Collection,"['Adventure', 'Fantasy', 'Science Fiction']",Universal Pictures,Dark Horse Entertainment,Lawrence Gordon Productions,Hellboy,Ron Perlman,Guillermo del Toro,2008,1.886918388235294
15000000.0,8321,In Bruges,9.895652,2008-02-08,34533783.0,In Bruges,7.4,1414.0,,"['Comedy', 'Drama', 'Crime']",Blueprint Pictures,Scion Films,Film4,Ray,Colin Farrell,Martin McDonagh,2008,2.3022522
2000000.0,62652,Bamako,0.367324,2006-06-21,111000.0,Bamako,6.4,9.0,,['Drama'],Arte France,Louverture Films,,Melé,Aïssa Maïga,Abderrahmane Sissako,2006,0.0555
7000000.0,19384,Dark Angel,7.958502,1990-01-26,9229401.0,Dark Angel,5.5,75.0,,"['Action', 'Thriller', 'Science Fiction', 'Crime', 'Horror']",Epic Productions,Vision International,Vision PDG,Det. Jack Caine,Dolph Lundgren,Craig R. Baxley,1990,1.318485857142857
35000000.0,13490,Welcome Home Roscoe Jenkins,4.386145,2008-02-08,43650785.0,Welcome Home Roscoe Jenkins,5.7,58.0,,"['Comedy', 'Drama']",Universal Pictures,Spyglass Entertainment,,Roscoe Jenkins,Martin Lawrence,Malcolm D. Lee,2008,1.2471652857142856
70000000.0,8676,Fool's Gold,9.4548,2008-02-07,111231041.0,Fool's Gold,5.4,454.0,,"['Romance', 'Comedy', 'Adventure']",De Line Pictures,Warner Bros.,,Ben 'Finn' Finnegan,Matthew McConaughey,Andy Tennant,2008,1.5890148714285717
15000000.0,37003,U2 3D,0.900864,2007-05-19,22730842.0,U2 3D,6.7,10.0,,"['Music', 'Documentary']",National Geographic Entertainment,3ality Digital Entertainment,,Himself,Bono,Mark Pellington,2007,1.5153894666666667
85000000.0,8247,Jumper,11.03897,2008-02-10,222231186.0,Jumper,5.9,1855.0,,"['Adventure', 'Fantasy', 'Science Fiction']",Dune Entertainment,Hypnotic,New Regency Pictures,David Rice,Hayden Christensen,Doug Liman,2008,2.6144845411764708
40000000.0,7461,Vantage Point,7.001645,2008-02-01,151161491.0,Vantage Point,6.3,731.0,,"['Drama', 'Action', 'Thriller', 'Crime']",Columbia Pictures,Original Film,Kanzaman,Thomas Barnes,Dennis Quaid,Pete Travis,2008,3.779037275
90000000.0,8204,The Spiderwick Chronicles,11.133784,2008-02-14,162839667.0,The Spiderwick Chronicles,6.3,593.0,,"['Adventure', 'Family', 'Fantasy']",Paramount Pictures,The Kennedy/Marshall Company,,Jared Grace / Simon Grace,Freddie Highmore,Mark Waters,2008,1.8093296333333333
23000000.0,8328,Step Up 2: The Streets,7.667579,2008-02-14,150816700.0,Step Up 2: The Streets,6.5,658.0,Step Up Collection,"['Music', 'Drama', 'Romance']",Summit Entertainment,Offspring Entertainment,Touchstone Pictures,Andie West,Briana Evigan,Jon M. Chu,2008,6.557247826086956
8376800.0,14073,Jodhaa Akbar,12.237488,2008-02-15,13000000.0,Jodhaa Akbar,7.6,74.0,,"['Action', 'Adventure', 'Drama', 'History', 'Romance']",UTV Motion Pictures,Ashutosh Gowariker Productions Pvt. Ltd.,,Jalaluddin Mohammad Akbar,Hrithik Roshan,Ashutosh Gowariker,2008,1.551905262152612
10000000.0,7942,Run Fatboy Run,11.840495,2007-09-06,33000000.0,"Run, Fatboy, Run",6.2,241.0,,"['Comedy', 'Romance']",Entertainment Films,Material Entertainment,Beech Hill Films,Dennis,Simon Pegg,David Schwimmer,2007,3.3
1000000.0,13362,Taxi to the Dark Side,6.415898,2007-04-30,274661.0,Taxi to the Dark Side,6.6,53.0,,['Documentary'],Jigsaw Productions,,,Soldier - New York studio shoot reenactment,Brian Keith Allen,Alex Gibney,2007,0.274661
105000000.0,7840,"10,000 BC",13.99377,2008-02-22,266000000.0,"10,000 BC",5.1,934.0,,"['Adventure', 'Action', 'Drama', 'Fantasy']",Centropolis Entertainment,Legendary Pictures,Warner Bros.,D'Leh,Steven Strait,Roland Emmerich,2008,2.533333333333333
20000000.0,8848,The Bank Job,8.732701,2008-02-28,64822796.0,The Bank Job,6.6,708.0,,"['Thriller', 'Crime', 'Drama']",Atlas Entertainment,Mosaic Media Group,Omnilab Media,Terry Leather,Jason Statham,Roger Donaldson,2008,3.2411398
30000000.0,13460,Doomsday,13.436536,2008-03-14,22211426.0,Doomsday,5.8,374.0,,"['Action', 'Thriller', 'Science Fiction']",Rogue Pictures,Intrepid Pictures,Scion Films,Major Eden Sinclair,Rhona Mitra,Neil Marshall,2008,0.7403808666666667
85000000.0,12222,Horton Hears a Who!,8.326699,2008-03-03,297138014.0,Horton Hears a Who!,6.3,927.0,,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']",Twentieth Century Fox Film Corporation,Blue Sky Studios,Twentieth Century Fox Animation,Horton (voice),Jim Carrey,Jimmy Hayward,2008,3.4957413411764704
15000000.0,8461,Funny Games,6.841586,2007-10-20,7938872.0,Funny Games,6.3,562.0,,"['Horror', 'Thriller', 'Crime']",Celluloid Dreams,Tartan Films,Film4,Ann,Naomi Watts,Michael Haneke,2007,0.5292581333333334
18000000.0,12246,Монгол,6.375447,2007-09-20,26527510.0,Mongol: The Rise of Genghis Khan,6.5,165.0,,['History'],Kinokompaniya CTB,X-Filme Creative Pool,Andreevsky Flag Film Company,Temudjin,Tadanobu Asano,Sergei Bodrov,2007,1.4737505555555557
62000000.0,12177,The Love Guru,6.258666,2008-06-20,41819064.0,The Love Guru,4.3,243.0,,"['Comedy', 'Romance']",Paramount Pictures,Goldcrest Pictures,Internationale Filmproduktion,Guru Pitka,Mike Myers,Marco Schnabel,2008,0.6745010322580646
2000000.0,13025,Diary of the Dead,12.001324,2007-09-08,5364858.0,Diary of the Dead,5.4,194.0,Living Dead Collection,"['Horror', 'Action', 'Science Fiction']",Artfire Films,,,Debra Moynihan,Michelle Morgan,George A. Romero,2007,2.682429
8000000.0,2239,Hallam Foe,8.762536,2007-02-16,60641.0,Hallam Foe,6.8,51.0,,"['Drama', 'Comedy', 'Thriller']",,,,Hallam Foe,Jamie Bell,David Mackenzie,2007,0.007580125
3500000.0,14011,Justice League: The New Frontier,7.031719,2008-02-26,5231128.0,Justice League: The New Frontier,6.6,115.0,,"['Action', 'Adventure', 'Animation', 'Science Fiction']",Warner Bros. Entertainment,Warner Bros. Animation,DC Entertainment,Hal Jordan / Green Lantern (voice),David Boreanaz,Dave Bullock,2008,1.494608
25000000.0,8944,What Just Happened,10.510245,2008-10-17,6673422.0,What Just Happened,5.2,128.0,,"['Comedy', 'Drama']",2929 Productions,Linson Entertainment,Art Linson Productions,Himself,Bruce Willis,Barry Levinson,2008,0.26693688
2000000.0,28260,Return of the Living Dead 3,9.796755,1993-10-01,54207.0,Return of the Living Dead 3,5.9,88.0,Return of the Living Dead Collection,"['Comedy', 'Science Fiction', 'Romance', 'Horror']",Ozla Productions,,,Julie Walker,Melinda Clarke,Brian Yuzna,1993,0.0271035
185000000.0,155,The Dark Knight,123.167259,2008-07-16,1004558444.0,The Dark Knight,8.3,12269.0,The Dark Knight Collection,"['Drama', 'Action', 'Crime', 'Thriller']",DC Comics,Legendary Pictures,Warner Bros.,Bruce Wayne / Batman,Christian Bale,Christopher Nolan,2008,5.430045643243243
2500.0,46883,Quiet City,0.404753,2007-03-12,15425.0,Quiet City,6.6,7.0,,"['Drama', 'Romance']",,,,Jamie,Erin Fisher,Aaron Katz,2007,6.17
20000000.0,8456,Never Back Down,14.753931,2008-03-04,41627431.0,Never Back Down,6.5,511.0,Never Back Down Collection,"['Drama', 'Action']",Summit Entertainment,Mandalay Pictures,Baumgarten Management and Productions (BMP),Jake Tyler,Sean Faris,Jeff Wadlow,2008,2.08137155
24000000.0,13495,Alatriste,5.035414,2006-09-01,23321954.0,Alatriste,5.6,62.0,,['Action'],Twentieth Century Fox Film Corporation,Estudios Picasso,NBC Universal Global Networks,Diego Alatriste,Viggo Mortensen,Agustín Díaz Yanes,2006,0.9717480833333332
35000000.0,8065,21,8.33756,2008-03-27,69823199.0,21,6.5,1406.0,,"['Drama', 'Crime']",Columbia Pictures,Relativity Media,,Ben Campbell,Jim Sturgess,Robert Luketic,2008,1.994948542857143
7000000.0,12890,Smart People,3.756539,2008-04-11,10569964.0,Smart People,5.8,74.0,,"['Comedy', 'Drama', 'Romance']",Miramax Films,Sherazade Film Development,Groundswell Productions,Lawrence Wetherhold,Dennis Quaid,Noam Murro,2008,1.5099948571428572
58000000.0,4942,Leatherheads,9.37102,2008-03-24,41299492.0,Leatherheads,5.7,131.0,,"['Comedy', 'Romance', 'Drama']",Universal Pictures,Casey Silver Productions,Outlaw Productions (I),Jimmy 'Dodge' Connelly,George Clooney,George Clooney,2008,0.7120602068965517
16000000.0,14044,Ji jie hao,7.404835,2007-10-09,34786960.0,Assembly,7.1,35.0,,"['Action', 'History']",Huayi Brothers Media Corporation,,,Capt. Gu Zidi,Zhang Hanyu,Feng Xiaogang,2007,2.174185
25000000.0,8988,Stop-Loss,5.430566,2008-03-28,11207130.0,Stop-Loss,6.1,84.0,,"['Drama', 'War']",Paramount Pictures,Scott Rudin Productions,MTV Films,Brandon King,Ryan Phillippe,Kimberly Peirce,2008,0.4482852
6000000.0,7351,Julia,2.002032,2008-02-09,1300000.0,Julia,7.2,23.0,,['Drama'],Le Bureau,Jaibol Films,,Julia,Tilda Swinton,Erick Zonca,2008,0.2166666666666666
37000000.0,10488,Nim's Island,7.558125,2008-04-03,100076342.0,Nim's Island,5.6,341.0,Nim's Island Collection,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Walden Media,,,Nim Rusoe,Abigail Breslin,Jennifer Flackett,2008,2.704766
30000000.0,9870,Forgetting Sarah Marshall,15.106676,2008-04-17,105173115.0,Forgetting Sarah Marshall,6.4,1194.0,,"['Comedy', 'Romance', 'Drama']",Universal Pictures,Apatow Productions,,Peter Bretter,Jason Segel,Nicholas Stoller,2008,3.5057705
35000000.0,11918,Superhero Movie,7.876483,2008-03-27,25871834.0,Superhero Movie,4.9,394.0,,"['Action', 'Comedy', 'Science Fiction']",Dimension Films,,,Dragonfly,Drake Bell,Craig Mazin,2008,0.7391952571428572
20000000.0,1266,Street Kings,13.246795,2008-04-10,65569869.0,Street Kings,6.3,369.0,Street Kings Collection,"['Action', 'Crime', 'Drama', 'Thriller']",Fox Searchlight Pictures,Regency Enterprises,Dune Entertainment III,Detective Tom Ludlow,Keanu Reeves,David Ayer,2008,3.27849345
12000000.0,13335,Harold & Kumar Escape from Guantanamo Bay,13.065315,2008-04-25,43493123.0,Harold & Kumar Escape from Guantanamo Bay,6.2,508.0,Harold & Kumar Collection,"['Comedy', 'Adventure']",New Line Cinema,,,Harold Lee,John Cho,Jon Hurwitz,2008,3.6244269166666663
120000000.0,7459,Speed Racer,7.134168,2008-05-09,93945766.0,Speed Racer,5.7,359.0,,"['Action', 'Family', 'Science Fiction']",Village Roadshow Pictures,Studio Babelsberg,Anarchos Productions,Speed Racer,Emile Hirsch,Lilly Wachowski,2008,0.7828813833333333
55000000.0,1729,The Forbidden Kingdom,6.997601,2008-04-18,127906624.0,The Forbidden Kingdom,6.3,476.0,,"['Action', 'Adventure', 'Fantasy']",Casey Silver Productions,China Film Co-Production Corporation,Huayi Brothers,Old Hop / Lu Yan,Jackie Chan,Rob Minkoff,2008,2.325574981818182
38000000.0,14324,Virgin Territory,6.100498,2007-12-17,5410749.0,Virgin Territory,4.3,75.0,,"['Adventure', 'Action', 'Comedy', 'Romance']",Ingenious Film Partners,Dino de Laurentiis Cinematografica,Dino De Laurentiis Company,Ghino,Ryan Cartwright,David Leland,2007,0.1423881315789473
4000000.0,13258,Son of Rambow,7.391932,2007-01-22,6870249.0,Son of Rambow,6.7,146.0,,['Comedy'],Celluloid Dreams,Hammer & Tongs,,Joshua,Neil Dudgeon,Garth Jennings,2007,1.71756225
25000000.0,13018,Deception,7.720729,2008-04-24,17741298.0,Deception,5.7,200.0,,['Thriller'],Kanzaman,Rifkin-Eberts,Dune Entertainment III,Wyatt Bose,Hugh Jackman,Marcel Langenegger,2008,0.70965192
